id,sex,married,employment,income,digital1
165773,M,0,student,0.0,0.262
165774,M,0,unemployed,27733.0,0.006
165775,M,0,retired,41812.0,0.042
165776,F,1,unemployed,26615.0,0.633
165777,M,1,employed,232066.0,0.492
165778,F,1,employed,117249.0,0.627
165779,M,0,student,12760.0,0.504
165780,M,1,retired,17575.0,0.256
165781,M,1,employed,21883.0,0.091
165782,M,1,employed,343120.0,0.093
165783,F,0,student,10562.0,0.592
165784,M,1,employed,24387.0,0.483
165785,M,1,employed,109421.0,0.56
165786,M,1,employed,36914.0,0.014
165787,F,1,unemployed,24483.0,0.232
165788,M,1,employed,84967.0,0.379
165789,F,1,retired,31816.0,0.113
165790,F,1,employed,32967.0,0.462
165791,M,0,retired,25459.0,0.138
165792,M,1,unemployed,25693.0,0.585
165793,M,1,unemployed,23547.0,0.124
165794,F,1,unemployed,22771.0,0.027
165795,M,1,retired,26390.0,0.162
165796,M,0,student,20915.0,0.59
165797,F,1,retired,34615.0,0.19
165798,M,0,employed,31403.0,0.156
165799,M,0,unemployed,25595.0,0.474
165800,M,1,employed,41412.0,0.315
165801,M,0,student,0.0,0.525
165802,M,1,employed,21363.0,0.131
165803,F,1,employed,16184.0,0.243
165804,M,0,student,7274.0,0.589
165805,M,1,employed,41765.0,0.544
165806,M,0,employed,29441.0,0.164
165807,F,1,employed,64860.0,0.373
165808,F,1,employed,32072.0,0.114
165809,M,1,employed,13147.0,0.195
165810,M,1,employed,15107.0,0.594
165811,F,1,employed,16470.0,0.304
165812,F,1,employed,99665.0,0.311
165813,F,0,employed,19030.0,0.353
165814,M,1,employed,16523.0,0.344
165815,F,1,retired,48048.0,0.008
165816,F,1,unemployed,24442.0,0.43
165817,M,1,employed,33033.0,0.378
165818,M,0,student,14755.0,0.506
165819,M,0,student,0.0,0.774
165820,M,0,employed,324840.0,0.624
165821,M,1,employed,33984.0,0.05
165822,M,1,employed,25263.0,0.536
165823,F,0,unemployed,21780.0,0.472
165824,M,1,employed,62973.0,0.454
165825,M,1,retired,33627.0,0.081
165826,M,0,employed,64084.0,0.4
165827,F,1,unemployed,24996.0,0.376
165828,F,0,retired,29387.0,0.223
165829,M,1,employed,29287.0,0.491
165830,F,0,employed,95745.0,0.408
165831,M,1,employed,60625.0,0.151
165832,M,1,employed,126684.0,0.209
165833,F,1,employed,19071.0,0.641
165834,F,1,unemployed,25294.0,0.089
165835,F,0,student,9004.0,0.739
165836,M,0,student,0.0,0.932
165837,F,1,unemployed,20218.0,0.414
165838,F,1,employed,348506.0,0.329
165839,M,1,employed,73709.0,0.642
165840,M,1,unemployed,21947.0,0.19
165841,F,0,retired,12855.0,0.157
165842,F,0,employed,40461.0,0.107
165843,M,1,employed,51783.0,0.639
165844,M,1,employed,23471.0,0.602
165845,F,1,employed,16331.0,0.451
165846,M,0,unemployed,0.0,0.156
165847,F,1,employed,10485.0,0.04
165848,M,0,student,422.0,0.468
165849,M,0,employed,45044.0,0.735
165850,M,1,employed,32773.0,0.615
165851,F,0,unemployed,24402.0,0.501
165852,F,1,retired,28485.0,0.009
165853,F,0,student,0.0,0.845
165854,M,0,employed,45259.0,0.06
165855,F,0,employed,26497.0,0.636
165856,F,1,employed,24845.0,0.514
165857,M,0,student,8524.0,0.302
165858,F,1,employed,14428.0,0.579
165859,M,0,student,17567.0,0.877
165860,M,1,employed,41392.0,0.657
165861,M,1,employed,87636.0,0.659
165862,F,1,employed,35824.0,0.471
165863,M,1,employed,102807.0,0.276
165864,F,0,employed,23070.0,0.634
165865,F,0,student,0.0,0.531
165866,F,1,retired,19525.0,0.201
165867,F,1,employed,91650.0,0.192
165868,F,1,employed,25037.0,0.538
165869,M,1,employed,23757.0,0.623
165870,F,0,student,6739.0,0.15
165871,F,0,unemployed,19620.0,0.462
165872,M,1,unemployed,24129.0,0.404
165873,M,0,student,12367.0,0.876
165874,M,1,unemployed,21205.0,0.405
165875,M,1,employed,27090.0,0.46
165876,M,0,employed,33540.0,0.095
165877,M,0,student,0.0,0.624
165878,F,0,student,0.0,0.587
165879,M,0,employed,18174.0,0.336
165880,M,1,employed,20650.0,0.212
165881,F,0,student,17328.0,0.232
165882,F,1,employed,21003.0,0.481
165883,M,1,employed,31979.0,0.029
165884,M,0,employed,88511.0,0.203
165885,F,1,employed,23431.0,0.494
165886,F,1,unemployed,0.0,0.115
165887,M,1,employed,50614.0,0.612
165888,F,0,employed,58854.0,0.105
165889,M,0,employed,26606.0,0.462
165890,M,1,employed,20786.0,0.304
165891,F,0,student,19894.0,0.609
165892,M,1,retired,23350.0,0.132
165893,M,1,employed,15813.0,0.186
165894,F,0,employed,40207.0,0.595
165895,M,0,employed,21910.0,0.121
165896,M,1,employed,36957.0,0.285
165897,M,1,employed,20491.0,0.593
165898,F,0,employed,23727.0,0.056
165899,F,1,unemployed,19287.0,0.215
165900,M,1,employed,35446.0,0.639
165901,M,0,student,16859.0,0.966
165902,M,1,employed,21884.0,0.51
165903,M,0,student,15181.0,0.424
165904,F,0,unemployed,25958.0,0.094
165905,F,1,student,21336.0,0.595
165906,M,1,employed,15853.0,0.441
165907,F,1,employed,34272.0,0.09
165908,F,1,unemployed,21701.0,0.151
165909,F,1,retired,32904.0,0.151
165910,M,0,employed,20062.0,0.751
165911,F,0,employed,18558.0,0.042
165912,M,1,employed,31614.0,0.588
165913,M,0,employed,31318.0,0.596
165914,M,1,employed,18069.0,0.691
165915,F,1,retired,31991.0,0.019
165916,F,1,employed,44024.0,0.642
165917,M,0,retired,16909.0,0.123
165918,M,1,employed,29332.0,0.277
165919,M,0,student,13726.0,0.405
165920,M,0,student,13249.0,0.398
165921,M,0,employed,31891.0,0.618
165922,M,1,unemployed,25048.0,0.692
165923,M,0,student,0.0,0.613
165924,F,1,employed,16422.0,0.083
165925,M,0,employed,148236.0,0.561
165926,F,1,unemployed,22318.0,0.365
165927,F,1,employed,16678.0,0.291
165928,M,1,employed,344995.0,0.112
165929,M,1,employed,22581.0,0.191
165930,F,0,unemployed,21714.0,0.139
165931,F,1,employed,34264.0,0.499
165932,M,1,employed,47628.0,0.495
165933,F,1,employed,50915.0,0.505
165934,F,1,employed,33126.0,0.276
165935,F,0,student,8949.0,0.443
165936,M,1,employed,64117.0,0.512
165937,M,1,employed,27717.0,0.624
165938,F,1,employed,60887.0,0.058
165939,M,1,retired,18814.0,0.172
165940,F,0,student,12014.0,0.662
165941,F,0,student,14026.0,0.127
165942,F,0,employed,17575.0,0.541
165943,F,1,student,24320.0,0.286
165944,F,0,unemployed,21505.0,0.614
165945,F,1,retired,29054.0,0.077
165946,M,1,retired,27815.0,0.163
165947,F,1,employed,16352.0,0.396
165948,M,1,employed,18806.0,0.494
165949,M,1,employed,23155.0,0.339
165950,F,1,employed,21100.0,0.465
165951,M,0,student,0.0,0.195
165952,M,0,employed,57606.0,0.411
165953,M,1,unemployed,21980.0,0.691
165954,M,1,unemployed,25495.0,0.557
165955,F,0,unemployed,18134.0,0.319
165956,F,1,unemployed,23343.0,0.659
165957,F,0,retired,28616.0,0.22
165958,F,1,employed,16861.0,0.088
165959,M,0,unemployed,21343.0,0.505
165960,F,1,student,13239.0,0.753
165961,M,1,employed,216411.0,0.161
165962,F,1,employed,27139.0,0.406
165963,M,0,employed,15847.0,0.384
165964,M,1,employed,23199.0,0.066
165965,M,1,employed,126108.0,0.61
165966,M,1,employed,27413.0,0.337
165967,F,1,unemployed,0.0,0.561
165968,F,0,student,12483.0,0.716
165969,F,1,employed,18487.0,0.631
165970,M,1,employed,21418.0,0.423
165971,M,0,retired,40570.0,0.155
165972,M,1,employed,175270.0,0.213
165973,M,1,employed,28248.0,0.316
165974,F,0,employed,47746.0,0.107
165975,M,1,retired,45894.0,0.198
165976,M,1,employed,52595.0,0.319
165977,F,1,employed,42735.0,0.477
165978,M,1,student,0.0,0.809
165979,F,0,student,1085.0,0.867
165980,M,1,employed,23428.0,0.47
165981,M,1,employed,31081.0,0.518
165982,M,1,employed,20174.0,0.024
165983,M,1,employed,67349.0,0.263
165984,M,0,student,0.0,0.738
165985,M,0,employed,39331.0,0.52
165986,M,1,employed,49095.0,0.138
165987,M,1,retired,23217.0,0.134
165988,F,1,employed,41884.0,0.166
165989,M,0,employed,25244.0,0.633
165990,M,1,employed,14192.0,0.417
165991,F,0,student,151.0,0.56
165992,M,1,employed,22458.0,0.566
165993,M,1,employed,24703.0,0.18
165994,M,1,employed,21649.0,0.198
165995,M,1,employed,20617.0,0.551
165996,F,1,employed,136890.0,0.61
165997,F,1,student,10541.0,0.967
165998,F,1,employed,20578.0,0.307
165999,M,1,employed,21698.0,0.048
166000,M,1,employed,23307.0,0.1
166001,M,0,student,17437.0,0.338
166002,F,0,student,3422.0,0.787
166003,M,1,retired,25595.0,0.278
166004,F,1,employed,8019.0,0.159
166005,M,1,employed,30880.0,0.18
166006,M,0,employed,40526.0,0.421
166007,M,1,employed,45716.0,0.178
166008,F,1,employed,16128.0,0.629
166009,F,1,retired,37319.0,0.15
166010,M,0,employed,30138.0,0.463
166011,F,1,employed,8694.0,0.062
166012,F,1,retired,12700.0,0.26
166013,F,0,unemployed,19882.0,0.209
166014,M,1,employed,35479.0,0.329
166015,M,0,unemployed,22502.0,0.03
166016,F,0,employed,38198.0,0.68
166017,M,1,retired,39038.0,0.217
166018,M,0,student,4735.0,0.597
166019,M,0,employed,32489.0,0.629
166020,F,0,student,0.0,0.674
166021,M,1,unemployed,24714.0,0.577
166022,M,0,employed,83804.0,0.666
166023,F,1,employed,24381.0,0.385
166024,F,1,employed,21215.0,0.321
166025,F,1,retired,22207.0,0.193
166026,M,0,retired,116978.0,0.134
166027,M,0,student,8732.0,0.545
166028,M,1,employed,30883.0,0.362
166029,M,0,student,4721.0,0.586
166030,F,0,student,16305.0,0.498
166031,M,0,employed,20187.0,0.557
166032,M,1,employed,52687.0,0.459
166033,M,0,student,15882.0,0.656
166034,F,0,student,12932.0,0.334
166035,F,0,student,6085.0,0.525
166036,F,1,employed,20243.0,0.261
166037,M,0,student,0.0,0.895
166038,F,1,employed,23959.0,0.299
166039,M,0,retired,18842.0,0.176
166040,F,0,employed,36097.0,0.293
166041,M,0,student,9700.0,0.719
166042,M,1,employed,49229.0,0.162
166043,M,1,employed,102933.0,0.426
166044,F,1,unemployed,20772.0,0.382
166045,F,0,employed,45862.0,0.094
166046,M,1,employed,23412.0,0.316
166047,M,1,employed,25466.0,0.692
166048,M,1,employed,35204.0,0.534
166049,M,0,employed,28907.0,0.288
166050,M,1,employed,54295.0,0.398
166051,F,0,student,5935.0,0.921
166052,M,1,employed,35189.0,0.329
166053,M,0,unemployed,22310.0,0.019
166054,M,0,student,2104.0,0.633
166055,F,1,employed,45774.0,0.469
166056,M,1,unemployed,23466.0,0.693
166057,F,1,unemployed,19662.0,0.451
166058,F,1,unemployed,20804.0,0.49
166059,F,1,retired,25743.0,0.191
166060,F,1,employed,19320.0,0.227
166061,M,1,employed,30686.0,0.245
166062,F,1,employed,25514.0,0.404
166063,F,0,employed,21370.0,0.202
166064,F,1,employed,19058.0,0.12
166065,M,0,employed,21911.0,0.482
166066,M,1,unemployed,26006.0,0.392
166067,F,1,unemployed,22237.0,0.517
166068,M,1,retired,27590.0,0.12
166069,F,1,employed,20582.0,0.099
166070,M,1,employed,49635.0,0.495
166071,M,1,unemployed,0.0,0.571
166072,F,1,employed,27393.0,0.452
166073,M,1,unemployed,24239.0,0.327
166074,F,0,retired,15151.0,0.057
166075,F,1,unemployed,23099.0,0.314
166076,F,0,student,15848.0,0.642
166077,M,1,employed,46397.0,0.143
166078,M,1,employed,22199.0,0.313
166079,M,1,employed,22491.0,0.463
166080,F,1,retired,20741.0,0.148
166081,M,1,employed,67450.0,0.396
166082,M,1,employed,26030.0,0.322
166083,M,1,unemployed,26385.0,0.396
166084,M,1,employed,23270.0,0.197
166085,M,1,employed,48736.0,0.309
166086,F,0,student,0.0,0.796
166087,M,0,student,0.0,0.186
166088,F,1,employed,35790.0,0.498
166089,M,1,employed,45143.0,0.422
166090,F,1,employed,31573.0,0.117
166091,F,1,employed,28051.0,0.324
166092,M,1,employed,56648.0,0.508
166093,F,1,employed,26834.0,0.124
166094,M,1,employed,45374.0,0.463
166095,M,0,employed,145393.0,0.056
166096,F,1,employed,67749.0,0.412
166097,F,1,retired,14656.0,0.143
166098,F,0,employed,21270.0,0.462
166099,M,1,employed,21665.0,0.515
166100,M,0,student,36228.0,0.416
166101,F,1,employed,75502.0,0.281
166102,M,0,employed,55598.0,0.316
166103,M,0,student,9159.0,0.779
166104,M,1,unemployed,26364.0,0.506
166105,F,1,employed,33242.0,0.54
166106,F,0,employed,144890.0,0.248
166107,M,1,employed,30163.0,0.345
166108,F,1,employed,36088.0,0.401
166109,F,1,employed,21145.0,0.263
166110,M,0,student,0.0,0.336
166111,M,1,employed,27731.0,0.048
166112,M,1,employed,30884.0,0.603
166113,F,1,retired,36383.0,0.184
166114,M,0,student,0.0,0.0
166115,F,1,employed,22034.0,0.588
166116,M,1,retired,16851.0,0.15
166117,M,0,student,17669.0,0.915
166118,M,0,employed,26252.0,0.332
166119,M,1,retired,62953.0,0.243
166120,F,0,student,17300.0,0.528
166121,F,1,employed,58409.0,0.462
166122,F,0,employed,28439.0,0.566
166123,F,1,employed,34937.0,0.087
166124,M,1,employed,11331.0,0.381
166125,F,0,unemployed,22800.0,0.588
166126,F,1,unemployed,18776.0,0.393
166127,F,0,student,0.0,0.587
166128,M,0,employed,21928.0,0.402
166129,M,1,unemployed,23935.0,0.032
166130,M,1,employed,51090.0,0.283
166131,F,0,student,5021.0,0.348
166132,M,1,unemployed,24695.0,0.47
166133,F,1,employed,21516.0,0.424
166134,M,1,employed,21098.0,0.27
166135,F,1,employed,41755.0,0.162
166136,M,1,unemployed,26658.0,0.659
166137,M,1,unemployed,0.0,0.577
166138,F,1,unemployed,0.0,0.006
166139,M,1,employed,46697.0,0.348
166140,F,0,employed,22476.0,0.474
166141,M,1,unemployed,23200.0,0.555
166142,M,1,employed,17832.0,0.644
166143,M,1,employed,49479.0,0.22
166144,M,0,retired,264419.0,0.039
166145,M,1,employed,37127.0,0.204
166146,M,0,employed,38017.0,0.675
166147,F,1,employed,12924.0,0.659
166148,M,1,employed,50466.0,0.486
166149,M,1,retired,32108.0,0.139
166150,M,0,employed,13398.0,0.085
166151,F,1,retired,12472.0,0.185
166152,M,1,employed,29199.0,0.485
166153,M,1,unemployed,0.0,0.465
166154,M,0,employed,49776.0,0.192
166155,M,1,retired,23951.0,0.216
166156,F,0,retired,471793.0,0.106
166157,F,0,employed,23792.0,0.396
166158,F,1,employed,19873.0,0.237
166159,F,1,unemployed,24027.0,0.214
166160,F,0,student,0.0,0.736
166161,F,0,employed,49619.0,0.508
166162,F,1,student,7062.0,0.499
166163,M,0,employed,29665.0,0.221
166164,M,1,employed,39874.0,0.475
166165,F,1,employed,18147.0,0.188
166166,M,0,student,0.0,0.456
166167,M,0,student,12638.0,0.049
166168,M,1,employed,36258.0,0.492
166169,M,0,unemployed,23614.0,0.646
166170,M,0,employed,21543.0,0.41
166171,M,0,student,16106.0,0.213
166172,M,0,employed,22711.0,0.513
166173,F,1,employed,29299.0,0.48
166174,M,1,employed,39085.0,0.549
166175,M,0,student,7932.0,0.557
166176,F,0,student,10428.0,0.514
166177,M,0,student,0.0,0.605
166178,M,0,student,0.0,0.731
166179,M,0,student,22643.0,0.308
166180,M,0,student,16967.0,0.045
166181,M,0,student,0.0,0.596
166182,M,1,retired,17141.0,0.159
166183,M,0,employed,29109.0,0.506
166184,M,1,employed,25003.0,0.686
166185,F,1,retired,20679.0,0.101
166186,M,1,unemployed,25510.0,0.332
166187,M,0,employed,34920.0,0.31
166188,M,0,student,6281.0,0.586
166189,F,1,retired,66334.0,0.279
166190,F,1,employed,22832.0,0.652
166191,F,0,retired,12038.0,0.168
166192,F,1,employed,26861.0,0.105
166193,F,1,employed,26889.0,0.435
166194,M,1,employed,24752.0,0.147
166195,F,1,student,16669.0,0.637
166196,F,0,retired,37769.0,0.087
166197,M,1,unemployed,25487.0,0.251
166198,M,1,unemployed,0.0,0.163
166199,F,1,employed,15228.0,0.614
166200,M,1,employed,30599.0,0.747
166201,F,0,student,0.0,0.947
166202,F,1,unemployed,21526.0,0.421
166203,M,1,employed,31014.0,0.031
166204,M,0,employed,43191.0,0.478
166205,M,1,retired,65790.0,0.039
166206,M,1,employed,105000.0,0.422
166207,M,0,student,10830.0,0.129
166208,M,1,unemployed,26970.0,0.212
166209,F,0,retired,147574.0,0.044
166210,F,1,employed,32647.0,0.476
166211,F,0,student,5378.0,0.607
166212,M,0,student,12380.0,0.458
166213,M,0,employed,571199.0,0.533
166214,M,0,student,0.0,0.729
166215,F,1,unemployed,20040.0,0.547
166216,M,1,retired,16098.0,0.094
166217,M,1,employed,25845.0,0.516
166218,F,0,unemployed,25133.0,0.468
166219,M,1,employed,36739.0,0.087
166220,F,1,employed,21165.0,0.172
166221,M,1,employed,41276.0,0.622
166222,M,1,unemployed,26782.0,0.044
166223,F,1,unemployed,24723.0,0.583
166224,F,1,employed,31878.0,0.24
166225,M,1,unemployed,25957.0,0.614
166226,M,1,employed,23694.0,0.317
166227,F,0,employed,24146.0,0.092
166228,M,1,employed,21913.0,0.025
166229,M,1,employed,24336.0,0.127
166230,F,1,employed,30144.0,0.435
166231,M,1,retired,18032.0,0.12
166232,F,0,unemployed,19412.0,0.045
166233,M,0,unemployed,22794.0,0.611
166234,F,1,employed,29049.0,0.446
166235,M,1,employed,22759.0,0.596
166236,M,1,employed,21834.0,0.364
166237,M,1,employed,18420.0,0.445
166238,M,0,employed,17491.0,0.201
166239,M,0,retired,23787.0,0.012
166240,M,1,employed,45726.0,0.192
166241,F,1,retired,44812.0,0.207
166242,M,1,employed,55009.0,0.076
166243,M,1,unemployed,26456.0,0.132
166244,M,1,retired,20811.0,0.013
166245,M,1,employed,52876.0,0.634
166246,M,1,employed,6028.0,0.408
166247,M,0,employed,37394.0,0.38
166248,M,1,employed,27280.0,0.365
166249,M,1,employed,36128.0,0.529
166250,M,0,employed,43915.0,0.289
166251,F,1,retired,26969.0,0.235
166252,M,1,employed,11992.0,0.612
166253,M,0,employed,23617.0,0.553
166254,F,0,employed,28071.0,0.341
166255,F,1,employed,76783.0,0.5
166256,M,1,employed,31240.0,0.023
166257,F,1,employed,51374.0,0.582
166258,F,0,unemployed,22578.0,0.24
166259,M,1,employed,154712.0,0.39
166260,F,0,retired,24965.0,0.153
166261,M,1,employed,28012.0,0.27
166262,M,1,employed,153190.0,0.202
166263,F,1,employed,35505.0,0.565
166264,M,1,employed,23437.0,0.404
166265,M,0,employed,20394.0,0.638
166266,M,1,unemployed,25451.0,0.329
166267,F,0,student,0.0,0.44
166268,M,0,student,8083.0,0.64
166269,F,0,student,17558.0,0.947
166270,F,1,employed,575716.0,0.486
166271,F,1,employed,35508.0,0.482
166272,F,1,employed,17792.0,0.683
166273,M,1,retired,15536.0,0.005
166274,F,1,employed,20099.0,0.293
166275,M,0,employed,48454.0,0.443
166276,M,0,student,13753.0,0.33
166277,M,0,employed,21917.0,0.199
166278,M,0,student,11515.0,0.646
166279,F,1,employed,24549.0,0.527
166280,M,1,employed,40438.0,0.126
166281,F,0,student,10586.0,0.86
166282,M,1,employed,81356.0,0.593
166283,F,1,employed,19629.0,0.432
166284,F,0,employed,51009.0,0.491
166285,F,0,student,15690.0,0.728
166286,F,0,student,0.0,0.656
166287,M,0,unemployed,23315.0,0.011
166288,M,1,unemployed,20366.0,0.515
166289,F,0,employed,19810.0,0.372
166290,F,1,unemployed,0.0,0.215
166291,F,1,employed,39753.0,0.405
166292,M,0,employed,41810.0,0.461
166293,M,1,employed,6630.0,0.652
166294,M,0,employed,20899.0,0.135
166295,M,1,employed,21885.0,0.423
166296,F,1,employed,20768.0,0.366
166297,M,0,employed,22199.0,0.615
166298,M,0,student,7944.0,0.735
166299,F,0,employed,19902.0,0.216
166300,F,0,unemployed,23677.0,0.602
166301,M,1,retired,42857.0,0.118
166302,F,0,student,0.0,0.476
166303,M,0,unemployed,23164.0,0.48
166304,M,1,employed,24085.0,0.471
166305,M,0,employed,37169.0,0.707
166306,M,1,employed,20720.0,0.525
166307,F,1,unemployed,22513.0,0.251
166308,F,1,unemployed,20124.0,0.603
166309,M,1,employed,29203.0,0.437
166310,F,0,retired,19413.0,0.224
166311,F,0,student,2448.0,0.483
166312,F,0,retired,22426.0,0.165
166313,M,0,unemployed,24158.0,0.402
166314,M,1,employed,27273.0,0.131
166315,M,1,employed,22106.0,0.144
166316,F,1,retired,27823.0,0.136
166317,F,1,unemployed,23169.0,0.392
166318,F,0,employed,18411.0,0.754
166319,F,0,employed,20508.0,0.133
166320,F,0,student,0.0,0.059
166321,M,1,employed,8268.0,0.547
166322,F,1,unemployed,20985.0,0.427
166323,M,0,student,15215.0,0.384
166324,M,0,retired,31302.0,0.019
166325,M,0,employed,24765.0,0.304
166326,M,0,employed,346127.0,0.646
166327,F,0,retired,78230.0,0.174
166328,M,0,unemployed,30531.0,0.481
166329,F,1,employed,17919.0,0.542
166330,F,1,unemployed,23116.0,0.57
166331,M,1,employed,33055.0,0.564
166332,M,1,employed,14252.0,0.41
166333,F,0,retired,34337.0,0.095
166334,M,0,student,8046.0,0.727
166335,M,1,employed,12532.0,0.417
166336,F,1,unemployed,24978.0,0.323
166337,F,0,employed,25661.0,0.032
166338,F,0,employed,16427.0,0.179
166339,M,1,unemployed,21434.0,0.377
