id,sex,married,employment,income,digital1
242739,M,1,employed,39019.0,0.32
242740,M,1,employed,34765.0,0.295
242741,F,1,employed,47710.0,0.517
242742,F,1,employed,30352.0,0.63
242743,F,0,employed,92725.0,0.507
242744,M,1,employed,32409.0,0.701
242745,F,1,retired,17306.0,0.154
242746,M,0,employed,60839.0,0.181
242747,M,1,employed,39479.0,0.241
242748,M,1,employed,47184.0,0.155
242749,F,0,student,0.0,0.933
242750,F,1,employed,23590.0,0.589
242751,M,1,employed,392232.0,0.206
242752,F,1,employed,31625.0,0.118
242753,F,0,employed,19353.0,0.53
242754,M,1,employed,21147.0,0.401
242755,F,0,retired,33362.0,0.242
242756,M,1,unemployed,0.0,0.681
242757,M,1,retired,42854.0,0.034
242758,M,0,student,0.0,0.395
242759,M,1,unemployed,23531.0,0.097
242760,M,1,employed,20041.0,0.418
242761,M,0,student,13655.0,0.604
242762,M,0,employed,22881.0,0.209
242763,M,0,student,11893.0,0.955
242764,F,1,employed,31423.0,0.417
242765,F,0,student,14813.0,0.189
242766,M,1,employed,104356.0,0.534
242767,M,1,employed,34874.0,0.182
242768,M,0,student,4893.0,0.836
242769,M,1,employed,20091.0,0.125
242770,F,0,student,0.0,0.217
242771,M,0,student,0.0,0.289
242772,F,1,employed,9931.0,0.401
242773,F,0,unemployed,26126.0,0.324
242774,F,0,student,7365.0,0.985
242775,F,1,employed,43853.0,0.22
242776,M,1,employed,20721.0,0.492
242777,M,0,retired,16271.0,0.213
242778,F,0,retired,25427.0,0.238
242779,M,0,employed,31167.0,0.576
242780,M,0,employed,26797.0,0.228
242781,F,0,employed,21199.0,0.645
242782,F,1,unemployed,24368.0,0.252
242783,F,1,unemployed,25778.0,0.161
242784,M,1,employed,10213.0,0.33
242785,M,1,employed,26761.0,0.188
242786,M,0,employed,20537.0,0.436
242787,M,1,employed,36255.0,0.435
242788,M,0,employed,28399.0,0.318
242789,F,1,retired,10830.0,0.169
242790,M,1,unemployed,26816.0,0.171
242791,F,1,unemployed,25099.0,0.167
242792,M,0,employed,23471.0,0.609
242793,F,1,employed,19202.0,0.251
242794,F,1,employed,9162.0,0.423
242795,F,1,unemployed,24583.0,0.442
242796,F,1,employed,29125.0,0.351
242797,F,1,employed,32577.0,0.28
242798,F,1,employed,19566.0,0.11
242799,M,1,employed,21831.0,0.395
242800,M,0,student,4860.0,0.193
242801,M,1,employed,18958.0,0.452
242802,M,0,student,0.0,0.958
242803,M,0,student,0.0,0.502
242804,M,1,employed,48350.0,0.543
242805,F,1,employed,16642.0,0.033
242806,F,1,employed,21841.0,0.541
242807,F,1,employed,23547.0,0.127
242808,M,1,employed,52144.0,0.777
242809,M,1,unemployed,25488.0,0.184
242810,M,0,student,17608.0,0.252
242811,F,0,student,21381.0,0.002
242812,F,0,employed,18415.0,0.544
242813,M,0,employed,50267.0,0.451
242814,M,1,employed,36903.0,0.653
242815,M,0,student,13099.0,0.869
242816,M,0,employed,21230.0,0.464
242817,F,1,retired,20701.0,0.083
242818,F,1,employed,48691.0,0.249
242819,F,1,employed,18926.0,0.208
242820,M,1,unemployed,23726.0,0.241
242821,F,1,employed,18626.0,0.374
242822,F,1,retired,17738.0,0.21
242823,M,1,retired,51902.0,0.18
242824,F,1,employed,22753.0,0.182
242825,M,1,employed,28216.0,0.548
242826,M,0,employed,11660.0,0.587
242827,F,0,student,0.0,0.938
242828,M,1,employed,19616.0,0.409
242829,F,1,employed,20275.0,0.209
242830,M,0,employed,31984.0,0.451
242831,F,0,employed,30810.0,0.195
242832,M,0,employed,25956.0,0.579
242833,M,1,student,19693.0,0.399
242834,F,1,retired,18787.0,0.079
242835,F,0,student,0.0,0.53
242836,M,0,employed,28946.0,0.162
242837,M,0,student,19944.0,0.195
242838,M,1,retired,21393.0,0.083
242839,F,0,student,8164.0,0.866
242840,F,1,unemployed,20626.0,0.12
242841,F,1,unemployed,21761.0,0.514
242842,M,1,employed,45790.0,0.52
242843,F,0,student,0.0,0.591
242844,F,1,employed,123559.0,0.303
242845,F,0,retired,26976.0,0.107
242846,M,0,employed,48870.0,0.302
242847,M,1,employed,10922.0,0.539
242848,M,1,employed,25034.0,0.135
242849,M,1,unemployed,27005.0,0.656
242850,F,1,employed,26514.0,0.553
242851,F,1,employed,25803.0,0.133
242852,F,0,retired,27853.0,0.089
242853,M,0,student,5001.0,0.162
242854,F,0,student,21728.0,0.729
242855,F,0,retired,31898.0,0.088
242856,M,0,employed,38698.0,0.329
242857,M,1,employed,40912.0,0.465
242858,M,0,retired,15696.0,0.205
242859,F,1,employed,20904.0,0.574
242860,M,1,employed,27126.0,0.55
242861,M,1,employed,78624.0,0.262
242862,M,1,employed,46218.0,0.363
242863,M,0,employed,23885.0,0.559
242864,F,1,employed,14728.0,0.376
242865,M,0,employed,37354.0,0.034
242866,M,0,employed,82060.0,0.283
242867,M,1,employed,17905.0,0.324
242868,M,0,employed,46304.0,0.335
242869,M,0,unemployed,25898.0,0.661
242870,F,1,employed,47902.0,0.446
242871,F,1,retired,34744.0,0.138
242872,M,0,student,14088.0,0.29
242873,F,0,employed,21271.0,0.577
242874,F,0,student,6152.0,0.571
242875,F,0,employed,12359.0,0.472
242876,M,1,unemployed,24340.0,0.576
242877,M,1,employed,21544.0,0.298
242878,M,1,employed,7798.0,0.542
242879,M,1,employed,101980.0,0.128
242880,M,1,employed,79602.0,0.361
242881,M,1,retired,54478.0,0.013
242882,F,1,retired,23643.0,0.114
242883,F,0,student,0.0,0.631
242884,F,0,employed,18575.0,0.634
242885,M,1,employed,50323.0,0.04
242886,F,0,student,23403.0,0.49
242887,M,0,student,13223.0,0.226
242888,F,0,student,12625.0,0.397
242889,F,1,employed,17086.0,0.686
242890,M,1,employed,28620.0,0.65
242891,F,1,employed,38375.0,0.296
242892,F,1,employed,16867.0,0.102
242893,F,0,employed,23055.0,0.211
242894,M,0,employed,14120.0,0.423
242895,M,1,employed,24050.0,0.548
242896,F,0,student,10704.0,0.533
242897,M,1,retired,39444.0,0.256
242898,M,0,student,25162.0,0.538
242899,M,0,student,3135.0,0.967
242900,M,1,retired,32358.0,0.016
242901,F,1,employed,19871.0,0.397
242902,M,0,employed,114592.0,0.218
242903,M,0,student,14767.0,0.031
242904,F,1,student,11175.0,0.676
242905,F,0,unemployed,27381.0,0.632
242906,M,0,unemployed,27107.0,0.473
242907,M,0,retired,69518.0,0.252
242908,M,1,employed,14455.0,0.525
242909,F,1,employed,14044.0,0.313
242910,M,1,employed,1000000.0,0.415
242911,M,1,employed,43344.0,0.566
242912,F,1,employed,24954.0,0.207
242913,F,1,unemployed,26026.0,0.55
242914,M,1,employed,124565.0,0.616
242915,F,1,unemployed,0.0,0.607
242916,M,1,retired,46671.0,0.014
242917,F,1,unemployed,24011.0,0.443
242918,F,1,employed,88839.0,0.189
242919,M,0,employed,39786.0,0.088
242920,F,0,retired,38045.0,0.133
242921,M,1,retired,47591.0,0.22
242922,F,0,student,14138.0,0.862
242923,M,1,employed,21573.0,0.673
242924,M,1,employed,26401.0,0.659
242925,F,0,unemployed,22283.0,0.533
242926,F,1,employed,24827.0,0.607
242927,M,0,student,0.0,0.078
242928,M,1,unemployed,24587.0,0.316
242929,M,0,retired,121479.0,0.121
242930,F,0,student,17656.0,0.44
242931,M,1,retired,45746.0,0.213
242932,M,0,retired,49267.0,0.255
242933,M,0,student,13212.0,0.216
242934,M,1,employed,24213.0,0.561
242935,M,1,employed,44710.0,0.373
242936,M,1,employed,46367.0,0.49
242937,M,0,unemployed,20000.0,0.166
242938,F,0,unemployed,21591.0,0.338
242939,M,0,employed,22446.0,0.156
242940,M,1,employed,24827.0,0.262
242941,F,1,retired,61225.0,0.05
242942,F,0,employed,72615.0,0.362
242943,M,1,employed,23234.0,0.625
242944,M,1,employed,11045.0,0.092
242945,F,0,retired,17830.0,0.131
242946,F,1,employed,17396.0,0.207
242947,M,1,employed,51273.0,0.292
242948,F,0,employed,35091.0,0.584
242949,F,0,employed,24100.0,0.169
242950,M,1,employed,23266.0,0.48
242951,F,1,employed,24634.0,0.111
242952,M,1,employed,13308.0,0.543
242953,M,0,student,10180.0,0.543
242954,F,1,unemployed,25561.0,0.262
242955,F,1,retired,26716.0,0.172
242956,M,0,retired,34967.0,0.134
242957,M,1,retired,29152.0,0.088
242958,M,0,employed,31311.0,0.684
242959,M,0,employed,101111.0,0.438
242960,F,0,retired,42263.0,0.15
242961,F,0,student,8044.0,0.685
242962,M,0,retired,31695.0,0.143
242963,M,1,employed,27995.0,0.472
242964,F,0,student,611.0,0.8
242965,F,1,employed,40712.0,0.258
242966,M,1,unemployed,22857.0,0.304
242967,M,0,student,4242.0,0.375
242968,F,1,employed,33955.0,0.415
242969,M,0,student,18390.0,0.963
242970,M,1,retired,44309.0,0.064
242971,M,0,retired,80479.0,0.16
242972,M,1,employed,17195.0,0.64
242973,M,1,employed,24406.0,0.413
242974,M,1,employed,68633.0,0.678
242975,M,1,unemployed,27236.0,0.569
242976,M,0,student,0.0,0.272
242977,F,1,employed,18931.0,0.336
242978,F,0,retired,12816.0,0.097
242979,M,0,employed,11548.0,0.49
242980,M,0,student,20262.0,0.489
242981,M,0,retired,19178.0,0.228
242982,M,0,student,15660.0,0.162
242983,F,1,employed,17742.0,0.431
242984,F,1,employed,17197.0,0.53
242985,F,1,employed,16450.0,0.574
242986,M,1,employed,21427.0,0.537
242987,M,1,employed,52182.0,0.491
242988,M,0,employed,50496.0,0.194
242989,M,1,employed,46780.0,0.119
242990,F,0,employed,18361.0,0.265
242991,F,1,unemployed,23576.0,0.686
242992,F,1,retired,28760.0,0.198
242993,F,1,employed,16601.0,0.199
242994,M,0,employed,19199.0,0.478
242995,M,1,retired,27695.0,0.256
242996,F,1,employed,19280.0,0.322
242997,F,1,employed,35801.0,0.471
242998,M,0,employed,68055.0,0.654
242999,F,0,unemployed,24293.0,0.091
243000,M,0,student,1894.0,0.457
243001,M,1,employed,48200.0,0.569
243002,M,1,employed,101631.0,0.109
243003,M,1,employed,28644.0,0.446
243004,M,1,employed,37519.0,0.521
243005,F,1,employed,53053.0,0.689
243006,M,1,employed,19978.0,0.429
243007,F,1,retired,25231.0,0.111
243008,F,0,employed,31137.0,0.276
243009,M,1,unemployed,23861.0,0.358
243010,M,1,retired,54439.0,0.117
243011,F,1,employed,27128.0,0.647
243012,F,1,employed,135338.0,0.421
243013,M,1,employed,39545.0,0.394
243014,F,0,employed,21635.0,0.377
243015,M,1,employed,34877.0,0.481
243016,M,1,employed,15709.0,0.182
243017,M,0,student,13200.0,0.101
243018,F,0,employed,36923.0,0.418
243019,F,1,employed,16733.0,0.621
243020,F,1,unemployed,23332.0,0.172
243021,M,0,employed,20853.0,0.605
243022,F,1,employed,42279.0,0.3
243023,M,0,student,14713.0,0.55
243024,M,0,employed,35224.0,0.197
243025,F,1,employed,35982.0,0.583
243026,M,0,student,14445.0,0.748
243027,M,0,employed,46516.0,0.146
243028,M,0,employed,37957.0,0.062
243029,F,0,employed,25373.0,0.347
243030,M,1,employed,17464.0,0.298
243031,M,1,student,3390.0,0.431
243032,F,0,student,17249.0,0.695
243033,F,1,employed,54726.0,0.414
243034,M,1,student,0.0,0.216
243035,F,1,employed,9134.0,0.343
243036,M,1,unemployed,0.0,0.292
243037,F,1,employed,33406.0,0.12
243038,M,0,employed,27839.0,0.493
243039,M,0,student,5469.0,0.617
243040,M,1,employed,235423.0,0.275
243041,M,1,employed,26624.0,0.245
243042,M,0,student,5372.0,0.274
243043,F,1,employed,34944.0,0.49
243044,F,1,employed,49702.0,0.437
243045,F,1,employed,22397.0,0.451
243046,M,0,employed,15419.0,0.527
243047,M,1,employed,35710.0,0.443
243048,M,1,employed,51389.0,0.327
243049,M,0,unemployed,26059.0,0.214
243050,F,1,unemployed,19553.0,0.009
243051,F,1,employed,30490.0,0.743
243052,M,0,unemployed,25291.0,0.29
243053,M,0,unemployed,27612.0,0.304
243054,M,1,employed,23697.0,0.22
243055,F,1,employed,24212.0,0.224
243056,M,1,unemployed,23785.0,0.53
243057,M,0,unemployed,25874.0,0.344
243058,F,1,employed,426336.0,0.27
243059,M,1,retired,52873.0,0.112
243060,M,1,employed,21157.0,0.253
243061,M,1,retired,51750.0,0.163
243062,F,1,retired,16349.0,0.114
243063,M,0,student,6473.0,0.724
243064,M,1,employed,21903.0,0.034
243065,M,1,employed,46070.0,0.357
243066,F,1,employed,25677.0,0.438
243067,M,0,student,9547.0,0.475
243068,F,1,employed,25290.0,0.537
243069,F,1,employed,18336.0,0.102
243070,M,0,employed,89859.0,0.27
243071,M,1,employed,19437.0,0.471
243072,F,0,student,9726.0,0.504
243073,F,1,retired,39155.0,0.161
243074,M,0,employed,38172.0,0.196
243075,M,0,employed,26080.0,0.552
243076,F,1,employed,30381.0,0.506
243077,F,1,employed,33535.0,0.385
243078,M,0,employed,21914.0,0.425
243079,F,0,employed,48372.0,0.148
243080,M,1,employed,47878.0,0.085
243081,M,1,unemployed,28542.0,0.158
243082,M,1,unemployed,23502.0,0.302
243083,F,1,unemployed,22853.0,0.454
243084,M,1,employed,53406.0,0.182
243085,F,1,employed,25019.0,0.74
243086,M,0,student,7382.0,0.455
243087,F,1,employed,19559.0,0.432
243088,F,1,unemployed,19390.0,0.278
243089,F,1,unemployed,18160.0,0.23
243090,M,1,employed,20795.0,0.356
243091,M,1,employed,18202.0,0.269
243092,M,1,employed,12356.0,0.508
243093,M,1,employed,24778.0,0.588
243094,M,1,employed,65475.0,0.283
243095,M,0,student,0.0,0.277
243096,F,0,student,0.0,0.846
243097,M,1,employed,112395.0,0.043
243098,F,1,unemployed,18113.0,0.187
243099,M,0,student,27078.0,0.814
243100,F,1,unemployed,20769.0,0.281
243101,M,0,unemployed,0.0,0.034
243102,F,1,unemployed,0.0,0.051
243103,F,0,student,9144.0,0.451
243104,M,1,unemployed,26525.0,0.047
243105,F,0,student,2116.0,0.6
243106,F,0,employed,24769.0,0.23
243107,M,1,employed,54475.0,0.359
243108,F,0,employed,60257.0,0.207
243109,M,1,unemployed,24924.0,0.01
243110,M,0,student,10663.0,0.834
243111,M,1,unemployed,26804.0,0.296
243112,M,0,student,7244.0,0.081
243113,F,1,unemployed,0.0,0.456
243114,F,1,employed,9248.0,0.636
243115,M,1,employed,19617.0,0.225
243116,F,1,employed,16254.0,0.498
243117,F,0,employed,18009.0,0.422
243118,M,1,employed,28651.0,0.15
243119,F,1,employed,54953.0,0.425
243120,F,0,employed,19611.0,0.199
243121,F,1,employed,25069.0,0.011
243122,F,1,employed,33890.0,0.417
243123,F,1,unemployed,0.0,0.294
243124,F,0,student,9768.0,0.248
243125,M,0,employed,181482.0,0.543
243126,M,1,employed,23827.0,0.67
243127,M,0,student,10732.0,0.501
243128,M,0,employed,32773.0,0.361
243129,M,1,employed,19455.0,0.607
243130,M,0,student,11727.0,0.735
243131,F,0,student,0.0,0.819
243132,F,1,employed,31536.0,0.304
243133,F,0,student,4944.0,0.431
243134,F,1,student,0.0,0.438
243135,F,1,retired,28438.0,0.037
243136,F,0,retired,34175.0,0.111
243137,M,1,employed,82941.0,0.351
243138,F,1,unemployed,21462.0,0.612
243139,F,1,unemployed,21746.0,0.564
243140,F,0,student,22909.0,0.795
243141,F,1,employed,11020.0,0.234
243142,F,1,employed,24953.0,0.559
243143,M,0,employed,50780.0,0.256
243144,F,0,student,8979.0,0.53
243145,M,0,unemployed,26458.0,0.319
243146,M,0,student,0.0,0.585
243147,M,1,employed,42037.0,0.577
243148,M,1,employed,27924.0,0.645
243149,M,1,retired,15762.0,0.2
243150,M,1,employed,38196.0,0.216
243151,F,0,employed,46656.0,0.346
243152,F,1,employed,19463.0,0.482
243153,M,1,employed,91718.0,0.527
243154,M,0,employed,36550.0,0.129
243155,M,1,employed,29781.0,0.218
243156,F,0,unemployed,22201.0,0.417
243157,M,1,employed,16007.0,0.016
243158,M,1,employed,22340.0,0.264
243159,M,0,employed,19504.0,0.389
243160,M,1,employed,27728.0,0.017
243161,M,1,employed,21888.0,0.047
243162,M,0,student,11621.0,0.039
243163,M,1,employed,23953.0,0.543
243164,F,1,employed,42902.0,0.411
243165,F,1,unemployed,0.0,0.152
243166,M,0,retired,30003.0,0.139
243167,F,1,employed,12037.0,0.532
243168,M,1,employed,21857.0,0.091
243169,F,1,employed,31344.0,0.64
243170,F,1,unemployed,24474.0,0.592
243171,M,0,student,4341.0,0.225
243172,M,1,employed,80984.0,0.479
243173,M,0,employed,179127.0,0.476
243174,M,1,employed,21649.0,0.354
243175,M,1,retired,17418.0,0.223
243176,M,0,employed,43044.0,0.277
243177,F,0,employed,39790.0,0.672
243178,M,1,employed,17140.0,0.394
243179,M,1,retired,58086.0,0.017
243180,M,0,employed,21954.0,0.293
243181,F,0,retired,25273.0,0.271
243182,F,1,employed,36223.0,0.498
243183,F,1,unemployed,21334.0,0.289
243184,M,0,employed,34623.0,0.367
243185,F,0,unemployed,25108.0,0.287
243186,F,1,student,0.0,0.923
243187,F,1,employed,53142.0,0.659
243188,F,1,employed,20362.0,0.452
243189,F,1,employed,8183.0,0.673
243190,F,0,unemployed,22097.0,0.421
243191,M,0,unemployed,27283.0,0.357
243192,F,1,retired,40697.0,0.113
243193,F,1,unemployed,0.0,0.521
243194,F,0,employed,47260.0,0.16
243195,M,1,employed,41265.0,0.707
243196,F,1,employed,23381.0,0.46
243197,M,0,employed,29472.0,0.632
243198,M,0,employed,35552.0,0.337
243199,M,1,unemployed,21491.0,0.348
243200,M,1,employed,25299.0,0.609
243201,M,0,student,6306.0,0.437
243202,M,0,student,2862.0,0.801
243203,M,1,unemployed,23666.0,0.576
243204,F,0,employed,22092.0,0.233
243205,M,0,employed,18166.0,0.656
243206,F,1,unemployed,17510.0,0.198
243207,F,1,employed,30926.0,0.667
243208,M,0,student,0.0,0.023
243209,M,0,student,5921.0,0.073
243210,F,1,employed,1000000.0,0.654
243211,M,0,retired,16989.0,0.225
243212,F,1,employed,36531.0,0.359
243213,M,0,retired,16907.0,0.145
243214,M,0,student,6059.0,0.076
243215,F,1,employed,13352.0,0.072
243216,M,0,employed,26705.0,0.443
243217,F,1,employed,67984.0,0.43
243218,M,1,employed,58408.0,0.597
243219,M,0,retired,40123.0,0.101
243220,M,1,employed,109744.0,0.479
243221,M,1,retired,19413.0,0.172
243222,M,1,employed,20712.0,0.152
243223,F,1,employed,29208.0,0.372
243224,F,1,unemployed,23446.0,0.165
243225,M,1,retired,19295.0,0.212
243226,F,1,unemployed,22653.0,0.458
243227,M,1,unemployed,24803.0,0.275
243228,F,1,unemployed,22333.0,0.474
243229,M,0,student,5860.0,0.549
243230,F,0,employed,58952.0,0.027
243231,M,0,student,9599.0,0.492
243232,M,1,employed,35535.0,0.344
243233,M,1,employed,36533.0,0.318
243234,F,0,student,0.0,0.509
243235,F,1,employed,22908.0,0.594
243236,F,0,student,3499.0,0.07
243237,F,0,student,23623.0,0.625
243238,M,1,employed,49220.0,0.349
243239,M,1,employed,22673.0,0.06
243240,F,0,employed,29849.0,0.546
243241,M,1,employed,65243.0,0.266
243242,F,0,retired,86502.0,0.168
243243,M,1,employed,42608.0,0.185
243244,F,1,employed,13869.0,0.36
243245,M,1,unemployed,25034.0,0.516
243246,M,1,employed,80504.0,0.445
243247,M,1,employed,30304.0,0.35
243248,M,0,student,0.0,0.621
243249,M,1,unemployed,24234.0,0.105
243250,F,1,unemployed,23234.0,0.573
243251,F,0,student,5590.0,0.797
243252,F,1,retired,11428.0,0.219
243253,M,0,employed,35881.0,0.473
243254,M,1,employed,18205.0,0.557
243255,M,1,unemployed,24753.0,0.335
243256,F,1,employed,20683.0,0.614
243257,F,1,unemployed,19827.0,0.506
243258,M,0,employed,24170.0,0.621
243259,F,0,unemployed,0.0,0.208
243260,F,1,employed,18717.0,0.172
243261,F,1,employed,18899.0,0.575
243262,F,0,employed,69823.0,0.266
243263,M,0,employed,31276.0,0.295
243264,M,1,employed,46106.0,0.176
243265,F,0,employed,26373.0,0.563
243266,M,1,employed,28536.0,0.064
243267,F,1,employed,31122.0,0.538
243268,M,0,student,0.0,0.243
243269,F,1,employed,50869.0,0.011
243270,F,0,student,20618.0,0.836
243271,M,1,employed,54349.0,0.074
243272,M,1,employed,56043.0,0.489
243273,M,1,employed,25291.0,0.535
243274,F,0,employed,26153.0,0.343
243275,F,0,retired,27150.0,0.186
243276,M,1,employed,19647.0,0.457
243277,F,1,employed,47063.0,0.578
243278,M,1,retired,49223.0,0.258
243279,F,0,unemployed,25254.0,0.23
243280,M,1,employed,38545.0,0.348
243281,F,1,employed,44960.0,0.42
243282,M,0,retired,20072.0,0.093
243283,M,1,student,0.0,0.849
243284,M,1,unemployed,23960.0,0.653
243285,M,1,employed,28996.0,0.05
243286,F,1,employed,18005.0,0.545
243287,M,1,employed,20034.0,0.468
243288,F,0,student,12336.0,0.513
243289,M,1,unemployed,0.0,0.477
243290,M,1,student,26216.0,0.581
243291,M,0,employed,15809.0,0.599
243292,M,0,employed,36666.0,0.583
243293,M,1,employed,21530.0,0.343
243294,F,0,employed,24676.0,0.414
243295,M,1,unemployed,20846.0,0.558
243296,F,0,employed,31397.0,0.496
243297,F,0,employed,20450.0,0.489
243298,M,1,employed,59899.0,0.537
243299,F,1,unemployed,25821.0,0.327
243300,M,1,retired,35052.0,0.216
243301,M,1,unemployed,24271.0,0.496
243302,M,1,unemployed,25921.0,0.479
243303,F,1,retired,25546.0,0.21
243304,M,0,employed,27358.0,0.356
243305,M,1,employed,37746.0,0.151
243306,M,1,employed,268583.0,0.359
243307,M,1,employed,19258.0,0.387
