id,own,competing2,competing3,borrowertype,accepted,default,profit
138505,.8900565,,1,1,1,1,-10000
138506,.7404271,.342312,,3,0,0,
138507,.4431343,.9029321,.5949326,1,1,0,4431.343
138508,.6864021,,.8970241,3,1,1,-10000
138509,.6001203,.280378,1,2,0,0,
138510,.2199335,.228631,.5169244,3,1,0,2199.335
138511,.265283,.162423,.2212124,1,0,1,
138512,.1822714,.1644265,.1149985,3,0,0,
138513,.2426555,,.4667285,3,1,1,-10000
138514,.2250183,,.1690673,2,0,0,
138515,.1704905,.14043,.1214804,1,0,0,
138516,.2025611,.300756,.4132657,2,1,1,-10000
138517,.2185928,,.3235423,1,1,0,2185.928
138518,.1759364,.5132741,.3460558,2,1,0,1759.364
138519,.2313978,.1792662,.1354236,3,0,0,
138520,.3581364,.179262,.2150408,1,0,0,
138521,.3644421,.182568,.0675246,3,0,0,
138522,.1410429,.187923,.3362612,1,1,1,-10000
138523,.1523154,.1855135,.1335682,2,0,0,
138524,.2519821,.183857,.3439166,1,0,1,
138525,.187489,,.1503487,3,0,0,
138526,.1748398,.1855104,.1123315,1,0,1,
138527,.1710657,.1722063,.1019565,3,0,0,
138528,.3090597,.336874,.5992577,3,1,1,-10000
138529,.3660059,.348504,.4538797,3,0,0,
138530,.2385936,,.2396405,3,0,0,
138531,.2567476,,.2618881,2,1,0,2567.476
138532,.220629,.359763,.2508662,3,1,0,2206.29
138533,.6109241,,.9409198,2,1,0,6109.241
138534,.3987282,,,2,1,1,-10000
138535,.2979235,.1644229,.2949257,3,0,0,
138536,.2221436,,.2840896,3,1,0,2221.436
138537,.4070227,,.3467872,1,0,0,
138538,.1943705,.195029,.5331515,2,0,0,
138539,.4194912,.348691,.2765753,2,0,1,
138540,.2473888,.7637299,.1923033,2,0,0,
138541,.3192742,.1644254,.1294169,2,0,0,
138542,.2055939,.192077,.2275812,1,1,0,2055.939
138543,.2104108,.4719085,.1709872,2,0,0,
138544,.4060844,,.1143719,3,0,0,
138545,.1134451,.1644272,.0397192,1,0,0,
138546,.3557782,.247778,.0744998,1,0,0,
138547,.1535955,.1644255,.104313,1,0,0,
138548,.3178401,.1644238,.1278316,1,0,0,
138549,.2318388,.260233,.1104415,3,0,0,
138550,.1390566,.2025224,.0601183,1,0,0,
138551,.2606525,.1855109,.7313288,1,0,0,
138552,.3296178,.266754,,3,0,0,
138553,.1830077,,.2445012,1,1,0,1830.077
138554,.168769,.1096,.2560537,3,0,0,
138555,.155608,.2299081,.1842243,2,1,0,1556.08
138556,.2247302,.1644274,.267603,3,0,1,
138557,.2177661,.1721778,.2044266,2,0,0,
138558,.6213967,,.9027415,1,1,0,6213.967
138559,.1824356,.8597965,,3,1,0,1824.356
138560,.3209982,.1644241,.1447484,1,0,0,
138561,.2457541,.248572,.0610251,3,0,0,
138562,.205081,.1644199,.3111437,1,0,0,
138563,.1410357,.1644263,.1268391,1,1,0,1410.357
138564,.2566282,,.5209181,3,1,0,2566.282
138565,.3407476,.27207,.3840214,1,0,0,
138566,.3253058,,.1789629,1,0,0,
138567,.3135909,.3274679,.322483,3,0,0,
138568,.2078174,.160637,.2701328,3,0,0,
138569,.1742476,.153129,.0459278,1,0,0,
138570,.1811748,.1528018,.6513593,1,0,0,
138571,.2485707,.596774,.1828342,3,0,0,
138572,.1674927,.1528166,.4630867,1,1,0,1674.927
138573,.1854968,,.2208193,3,1,0,1854.968
138574,.1499836,.1855121,.0395902,2,0,0,
138575,.4469142,.9771448,.5659876,1,1,1,-10000
138576,.5365339,,.5398204,1,1,0,5365.339
138577,.1756243,.2025206,.2957724,3,1,1,-10000
138578,.2216303,,.1690673,1,0,0,
138579,.2070901,,.2395297,2,1,0,2070.901
138580,.1770509,.6061299,.2861944,1,1,1,-10000
138581,.7415681,.410248,.8118579,1,0,0,
138582,.1457534,.2063401,.109942,1,0,0,
138583,.2276606,.169449,.2196114,2,0,0,
138584,.4190578,,.4335013,2,1,0,4190.578
138585,.2040853,.1792671,.1703206,3,0,1,
138586,.1814133,.8338324,.1707344,3,0,0,
138587,.4023602,.9617826,,2,1,0,4023.602
138588,.1957388,.5378014,.4030415,3,1,0,1957.388
138589,.2654323,,.2194982,1,0,0,
138590,.1662359,.20859,.1575312,2,0,0,
138591,.1595047,.1404378,.0374949,1,0,0,
138592,.1887816,.1644254,.4425014,1,0,0,
138593,.215065,.1792685,.0892241,2,0,0,
138594,.1359313,.2532164,.0520158,3,0,0,
138595,.6431295,,.7520687,1,1,0,6431.295
138596,.1677566,.116436,.1164844,3,0,0,
138597,.2916825,.175988,.1867227,1,0,0,
138598,.1870852,,.2667028,1,1,0,1870.852
138599,.1840712,.1792692,.3831202,1,1,0,1840.712
138600,.1322603,.12145,,2,0,0,
138601,.6912543,,.7586406,2,1,0,6912.542
138602,.5866352,,.558199,2,0,0,
138603,.2650618,,.4219983,3,1,0,2650.618
138604,.2490181,.9890766,.356261,3,1,0,2490.181
138605,.1979254,.1855119,.2960411,2,0,0,
138606,.3986255,.8106537,.7795634,1,1,0,3986.255
138607,.3508998,,.637172,3,1,1,-10000
138608,.2785214,,.4754545,2,1,1,-10000
138609,.2268341,.1855081,.2330968,1,0,0,
138610,.3747982,,.393708,1,1,0,3747.982
138611,.2251507,.113806,.1957767,3,0,0,
138612,.2932645,.167582,.2535368,1,0,0,
138613,.2614107,,.2860355,2,1,1,-10000
138614,.2138825,,.1069248,2,0,0,
138615,.1496885,.163092,.1251367,3,0,0,
138616,.1256616,.1964852,.3982155,1,1,0,1256.616
138617,.203248,.219389,.1916879,3,0,0,
138618,.4476733,,.1569226,2,0,0,
138619,.1638924,.6242031,.9201407,2,1,0,1638.924
138620,.2265932,,.1784983,3,0,0,
138621,.1948643,.9213209,.3160915,1,1,0,1948.643
138622,.2920379,.150105,.1199018,1,0,0,
138623,.391606,,.3247491,2,0,0,
138624,.7516455,.374717,,1,0,0,
138625,.3206213,.104665,.8986992,1,0,0,
138626,.2820833,.7416595,.2497786,2,0,0,
138627,.6212752,,.4865124,1,0,0,
138628,.2794681,,.3397513,2,1,1,-10000
138629,.1954338,.151442,.4264507,1,0,0,
138630,.2049214,.8971692,.2178552,2,1,1,-10000
138631,.1153701,.189298,.0525374,1,0,0,
138632,.3330246,.240502,.2192663,1,0,0,
138633,.2111334,.1855105,.7795634,3,0,0,
138634,.2810207,.5521309,.2052197,3,0,0,
138635,.2012598,.1855085,.7491038,3,0,0,
138636,.1798571,.1644274,.1107402,2,0,0,
138637,.2055888,.181533,.2790168,3,0,0,
138638,.3594126,,.4714884,3,1,0,3594.125
138639,.1528383,.6051936,.1335682,1,1,0,1528.384
138640,.2442763,.179529,.1513636,3,0,0,
138641,.260673,.372772,.2092476,2,0,0,
138642,.2326268,.23067,.2860355,3,0,0,
138643,.1708601,.20252,.1091042,2,0,0,
138644,.3305524,.2025216,,2,0,0,
138645,.2098691,.271388,.3102824,3,1,1,-10000
138646,.2066305,.1527571,.4224944,2,0,0,
138647,.1353879,.081746,.0815302,2,0,0,
138648,.5214831,,.7943516,1,1,0,5214.831
138649,.2349322,.3239404,.49729,1,1,0,2349.322
138650,.1469526,.242654,.1181698,3,0,0,
138651,.226132,.187213,.1310714,2,0,0,
138652,.6437821,,.7898497,1,1,0,6437.821
138653,.3394201,.257284,.7672517,3,0,0,
138654,.2175338,.234255,.7313288,2,0,0,
138655,.1158924,.1842797,.1163818,3,0,0,
138656,.1659199,.1133805,.1462217,2,0,0,
138657,.2512825,.1528118,.1654253,3,0,0,
138658,.3345337,.1644235,.3392847,1,0,1,
138659,.3625161,.2025152,.3863416,3,0,0,
138660,.2090881,.185509,.2284936,2,0,0,
138661,.2057112,.1792683,.4052381,2,0,0,
138662,.1896604,.326569,.2828228,1,1,0,1896.604
138663,.2075414,.274537,.4099555,3,1,1,-10000
138664,.2559781,.277371,.3489859,1,1,1,-10000
138665,.2411638,.254146,.1285857,3,0,0,
138666,.1116429,.1644266,.0451775,2,0,0,
138667,.3076514,,.5016795,1,1,0,3076.514
138668,.236834,.6242031,.2839234,3,1,0,2368.34
138669,.165006,.2069603,.3046888,1,1,0,1650.06
138670,.2461075,.159503,.1562602,3,0,0,
138671,.5050666,.357994,,1,0,0,
138672,.1576033,.1644269,.1008937,3,0,0,
138673,.443422,.279255,.363688,3,0,0,
138674,.3214913,.336484,.3123368,1,1,1,-10000
138675,.1593859,.1855132,.1085937,2,0,0,
138676,.1964931,.129184,.637123,1,0,0,
138677,.2305419,,.15066,1,0,0,
138678,.2211424,.2339533,.1436682,2,0,0,
138679,.2002782,.5176214,.528574,2,1,0,2002.782
138680,.2738101,.6082149,.3936468,3,1,1,-10000
138681,.1618875,.2775207,.1787907,3,0,0,
138682,.2524295,,.4264507,2,1,0,2524.295
138683,.2551018,,.3723558,1,1,0,2551.018
138684,.2472953,.275231,.2892075,3,1,0,2472.953
138685,.1480889,.11085,.1244431,3,0,0,
138686,.8776374,.324415,1,1,0,1,
138687,.1701291,.8834637,.0754413,3,0,0,
138688,.1062175,.1644275,.007,1,0,0,
138689,.3482141,,.4766315,3,1,1,-10000
138690,.2405246,.1644229,.329682,2,0,0,
138691,.4211188,,.5370282,1,1,0,4211.188
138692,.1400387,.232486,.0811386,2,0,0,
138693,.181883,,.6746292,3,1,0,1818.83
138694,.1805046,.236963,.2121723,3,1,0,1805.046
138695,.3205964,.1855092,,2,0,0,
138696,.1349919,.223811,.1869602,1,1,0,1349.919
138697,.3276733,.120107,.3875211,2,0,1,
138698,.1770139,.4390349,.1741731,2,0,0,
138699,.1096762,.100541,.0459278,1,0,0,
138700,.3648747,,.4744426,2,1,0,3648.747
138701,.1696979,.1528048,.6164441,3,0,0,
138702,.1632737,.1251958,.0296349,1,0,0,
138703,.151179,.185513,.1897089,2,1,0,1511.79
138704,.2134681,,.1794086,1,0,0,
138705,.1849668,.245438,.2911,2,1,0,1849.668
138706,.2920379,.1644253,.1767386,1,0,1,
138707,.4544138,.305195,.3190833,1,0,0,
138708,.3267977,.123679,,2,0,0,
138709,.3330892,.268959,.2355122,1,0,0,
138710,.2373455,,.3776579,1,1,0,2373.455
138711,.2031627,.1644245,,1,0,0,
138712,.1811085,.3535558,.3451394,1,1,0,1811.085
138713,.1137998,.062547,.0374949,1,0,0,
138714,.1963262,.121082,.1125204,1,0,0,
138715,.1273256,.1644273,.0656038,2,0,0,
138716,.6513373,.405957,.8063061,1,0,0,
138717,.4348208,,.1843216,2,0,0,
138718,.1861366,.1792639,.1859344,2,0,0,
138719,.2309381,.14019,.0967633,3,0,0,
138720,.2519343,,.1181391,1,0,0,
138721,.1978526,.291658,.1549522,1,0,0,
138722,.203912,.1528009,.1967048,2,0,0,
138723,.1958993,.1644271,.1435577,2,0,0,
138724,.2354083,.164426,.143602,1,0,1,
138725,.8961073,,1,3,1,0,8961.072
138726,.2216301,,.1809048,3,0,0,
138727,.2810248,.4002408,.200662,2,0,0,
138728,.2244484,.1644228,,3,0,0,
138729,.1784924,.2808867,.1162377,1,0,0,
138730,.3437765,.185503,.2924293,2,0,0,
138731,.4344476,,,3,1,1,-10000
138732,.8021379,.379725,,2,0,0,
138733,.2887693,,.1626365,2,0,0,
138734,.2569059,,,3,1,1,-10000
138735,.2352607,.709642,.1364046,1,0,0,
138736,.5477588,,.7156823,2,1,0,5477.588
138737,.1213634,.3667782,.0633139,2,0,0,
138738,.2208279,.9547786,.2598191,1,1,0,2208.279
138739,.2615423,.1855126,.5060952,2,0,0,
138740,.1317769,.217628,.0745102,1,0,0,
138741,.2785249,,.3614205,3,1,0,2785.249
138742,.4678706,,.594765,1,1,1,-10000
138743,.1985499,.252407,.3516585,3,1,0,1985.499
138744,.2431016,,.5332779,3,1,0,2431.016
138745,.1504362,.274759,.1053294,2,0,0,
138746,.2338075,.268636,,2,1,0,2338.075
138747,.2100853,.7982346,.2327167,1,1,0,2100.853
138748,.2010996,.262307,,1,1,1,-10000
138749,.1724643,.263503,.0940491,2,0,0,
138750,.2294645,.4577896,.3491456,3,1,0,2294.645
138751,.2698469,.186757,.1372532,3,0,0,
138752,.1445828,.1939783,.1325608,3,0,0,
138753,.1802969,.1528147,.0841818,1,0,0,
138754,.2310043,.7037089,.1394414,1,0,0,
138755,.226659,,.6860078,3,1,0,2266.59
138756,.476375,,.9057925,2,1,0,4763.75
138757,.1862582,.256939,.1748642,3,0,0,
138758,.1839899,.1528029,.2261007,3,0,0,
138759,.1886525,.1855076,.3831229,1,1,0,1886.526
138760,.2259561,.7976936,.2214814,2,0,0,
138761,.2629808,.220186,.2611655,2,0,0,
138762,.561401,.9629663,.7042946,1,1,1,-10000
138763,.1350299,.5610492,,3,1,0,1350.299
138764,.1863465,.1792636,.1333245,3,0,0,
138765,.2046217,.1644253,.1609553,2,0,1,
138766,.127995,.070485,.1411261,3,0,1,
138767,.1697297,.5227678,.1900127,1,1,1,-10000
138768,.190621,.1855096,.309128,1,1,0,1906.21
138769,.2914087,.172205,.231613,1,0,0,
138770,.1395721,.175028,.2990513,3,1,0,1395.721
138771,.1886525,.1855084,,2,0,1,
138772,.3273381,.6678311,.7313288,2,1,1,-10000
138773,.2194177,.262175,.2214858,2,1,0,2194.177
138774,.1165743,.1644266,.2628828,2,1,0,1165.743
138775,.3218312,.6465327,,2,1,0,3218.312
138776,.1833405,.5668898,.547052,1,1,0,1833.405
138777,.1598476,.363909,.4203008,3,1,0,1598.476
138778,.1396081,.093632,.0566667,2,0,0,
138779,.3244964,.17209,.2179231,3,0,0,
138780,.2212191,.1855106,.5756324,2,0,0,
138781,.2058797,.1644208,.1854201,1,0,0,
138782,.1863204,.143828,.3779171,1,0,0,
138783,.2302192,.23364,.1493675,1,0,0,
138784,.245792,,.2709579,1,1,0,2457.92
138785,.2025338,.5568202,.4842757,3,1,0,2025.338
138786,.2047643,.128979,.2452176,3,0,1,
138787,.2170248,,.2064762,1,1,0,2170.249
138788,.8085279,,.8256376,1,1,0,8085.279
138789,.2453522,.1644237,.2747128,1,0,0,
138790,.7935854,,.8970241,3,1,0,7935.854
138791,.2078999,.1644248,.2193475,3,0,1,
138792,.2300883,.6703801,.2734501,2,1,0,2300.883
138793,.2081597,.2915653,.0873663,1,0,0,
138794,.2638873,.584511,,3,1,0,2638.873
138795,.2631245,,.2341477,3,0,0,
138796,.4841745,.9275278,.4743957,2,0,0,
138797,.2111334,.855476,.4425014,1,1,0,2111.334
138798,.178225,.8338324,.1197177,1,0,0,
138799,.2056149,,.4107577,1,1,0,2056.149
138800,.2063798,,.3327226,3,1,0,2063.798
138801,.3604743,.1855064,.219413,1,0,0,
138802,.1219843,.373982,.3056598,3,1,0,1219.843
138803,.2431856,.1855109,.5756324,2,0,0,
138804,.2911847,.195248,.1513636,2,0,1,
138805,.2334107,.8287923,.2682407,1,1,0,2334.107
138806,.3580015,.1527963,.2505679,3,0,1,
138807,.116656,.085033,.0431939,3,0,0,
138808,.2456274,.389931,.1359729,2,0,0,
138809,.4415975,,.7611603,3,1,1,-10000
138810,.2027532,.141955,.4885882,1,0,0,
138811,.1090385,.164427,.0593806,1,0,1,
138812,.6068066,,.3879457,2,0,0,
138813,.231987,.233622,.3502482,2,0,1,
138814,.2638229,.702971,.1810891,1,0,0,
138815,.3586252,.1855082,.1756612,1,0,1,
138816,.2670589,.166246,.4030415,1,0,0,
138817,.586822,.359051,.6880957,2,0,1,
138818,.1606274,.215087,.2355122,3,1,0,1606.274
138819,.1270739,.194134,.0609982,3,0,0,
138820,.2141817,.1644217,.8305942,2,0,0,
138821,.3324868,.1644209,.3598408,1,0,0,
138822,.2739137,.22541,.3108994,3,0,1,
138823,.5603786,,1,2,1,1,-10000
138824,.240921,.9689379,.403902,2,1,0,2409.21
138825,.4051645,.5981102,.3971443,2,0,0,
138826,.2575948,.6678311,.3018967,1,1,0,2575.948
138827,.1231134,.1842797,.1887646,1,1,0,1231.134
138828,.1898525,.1855129,.2643735,1,1,1,-10000
138829,.1475634,.6051936,.1867618,3,1,0,1475.634
138830,.2557745,,.3834252,3,1,1,-10000
138831,.2154205,,.1778531,3,0,0,
138832,.1420076,.3239404,.1952453,2,1,0,1420.076
138833,.3310544,.348961,.2386371,1,0,0,
138834,.1638369,.156601,.0632738,3,0,0,
138835,.3124297,.4201645,.7733859,3,1,1,-10000
138836,.145409,.1644265,.1258982,3,0,0,
138837,.1508611,.11513,.1042514,2,0,0,
138838,.3325624,.5222598,.1421334,3,0,0,
138839,.4391952,,.4465714,1,1,1,-10000
138840,.1956387,.164724,.1653255,1,0,0,
138841,.2249005,.274759,.197734,2,0,0,
138842,.2980798,.211592,.1272918,3,0,0,
138843,.182732,,.3936468,1,1,1,-10000
138844,.242484,.1722041,.2467603,2,0,0,
138845,.2077024,.2025182,.386863,2,0,1,
138846,.2235578,.7445076,.2732814,2,1,0,2235.578
138847,.1736816,.4506721,.1704911,2,0,0,
138848,.6245595,,.8328757,3,1,1,-10000
138849,.3437243,.293382,.296942,1,0,1,
138850,.2041818,.214823,.2020878,1,1,0,2041.818
138851,.2250238,.446099,.3672052,1,1,1,-10000
138852,.1297957,.3537717,,3,1,0,1297.957
138853,.2896243,,.4550793,1,1,0,2896.243
138854,.2258848,,.2762009,3,1,0,2258.848
138855,.2359285,.120378,.338352,3,0,0,
138856,.3406821,.1855111,.2544624,2,0,1,
138857,.2111334,,.2101757,2,0,0,
138858,.3264689,.181405,,2,0,0,
138859,.4102159,.470774,.140877,3,0,0,
138860,.3433837,,.3426722,1,1,0,3433.837
138861,.5926114,.333013,.7797579,3,0,1,
138862,.2272175,,.2286598,1,1,0,2272.175
138863,.4081629,.5006542,.8846716,1,1,0,4081.629
138864,.1953187,.1527857,.7025017,2,0,0,
138865,.2729687,.6726592,.3467872,3,1,0,2729.688
138866,.2572343,.1644243,.1869103,3,0,0,
138867,.26271,.1855099,.2818816,1,0,0,
138868,.2034819,.7168291,.0925862,2,0,0,
138869,.3260992,,.2499778,2,0,0,
138870,.2865194,.269201,.2203845,2,0,0,
138871,.2470042,.141758,.2252591,3,0,0,
138872,.1879388,.125863,.1654253,2,0,0,
138873,.4011445,.6715801,.3698844,2,0,0,
138874,.1520972,.2025225,.0898557,3,0,0,
138875,.3534359,,.3334547,1,1,0,3534.359
138876,.5307492,.384689,,1,0,0,
138877,.192641,.1855144,.1707344,1,0,0,
138878,.1689934,.1644231,.1217649,2,0,0,
138879,.3209982,,.189949,2,0,0,
138880,.2218362,.298774,.2964065,2,1,0,2218.362
138881,.1517951,.451164,.1181701,3,0,1,
138882,.2360058,.7469078,,1,1,0,2360.058
138883,.1111877,.1644268,.1575525,1,1,0,1111.877
138884,.4355265,.309764,.1319803,3,0,0,
138885,.2480854,.25738,.1685194,3,0,0,
138886,.4779589,.307269,.7372131,1,0,0,
138887,.3629625,.1528146,.0797988,1,0,0,
138888,.1550267,.3141363,.2141958,1,1,1,-10000
138889,.1656192,.2025205,.1049789,2,0,0,
138890,.2497798,.347591,.232483,1,1,0,2497.798
138891,.1887899,.5968702,.3142573,2,1,1,-10000
138892,.2708764,.1644267,.1237524,1,0,0,
138893,.182259,.980747,.515006,1,1,1,-10000
138894,.1454954,.1855129,.1555659,1,1,1,-10000
138895,.2676437,.142108,.2578654,3,0,0,
138896,.3404856,.267482,.8986992,2,0,0,
138897,.2276713,,.4425014,1,1,0,2276.713
138898,.5978197,.314361,.7604423,1,0,0,
138899,.2183535,,.3650392,1,1,0,2183.534
138900,.613466,,.6865807,1,1,0,6134.66
138901,.3400926,.1792651,.1451256,1,0,0,
138902,.4296296,,.2733418,2,0,0,
138903,.2052161,.443456,.0566667,1,0,1,
138904,.4514691,,.4006666,2,0,0,
138905,.18223,.6362413,.395902,2,1,1,-10000
138906,.6920725,,.5071533,2,0,0,
138907,.1888761,.4944585,.1605076,2,0,0,
138908,.3357357,.11705,,1,0,0,
138909,.1717237,.6678311,.1397356,2,0,0,
138910,.1869038,.1855142,.8305942,1,1,1,-10000
138911,.1367261,.1663961,.1236475,3,0,0,
138912,.1655608,.1792674,.2056006,1,1,0,1655.608
138913,.1638936,.187877,.1108771,2,0,0,
138914,.3918412,,.40367,2,1,0,3918.412
138915,.2044886,.317567,.3647089,1,1,1,-10000
138916,.15996,.1098417,.0512163,2,0,0,
138917,.2990305,.285263,.1928072,1,0,0,
138918,.2713791,.1792668,.2566948,2,0,0,
138919,.1716267,.1644244,.1211947,2,0,0,
138920,.3145196,.1644233,.2777727,2,0,0,
138921,.6348767,,.743138,2,1,0,6348.767
138922,.3343274,.72224,.1236475,1,0,1,
138923,.2092325,.260171,.1357202,3,0,1,
138924,.1785669,.1528123,.1123638,2,0,1,
138925,.2079691,.1792635,.325208,2,0,0,
138926,.4349879,.8540857,.344004,2,0,0,
138927,.4386042,,.2395856,1,0,0,
138928,.2167199,.1855123,.1463771,2,0,0,
138929,.3949844,.6872875,.3687579,1,0,0,
138930,.5935329,,1,2,1,0,5935.329
138931,.1763764,.6815272,.3397513,1,1,0,1763.764
138932,.1282472,.223794,.0480579,3,0,0,
138933,.1718613,.7469078,.1881234,2,1,0,1718.613
138934,.3515417,.284302,.4408764,1,0,1,
138935,.3587889,.6448345,.170994,1,0,0,
138936,.1588715,.1855137,.0879614,2,0,0,
138937,.7994176,.82285,,3,1,1,-10000
138938,.1167296,.105577,.1028649,1,1,0,1167.296
138939,.1371924,.238044,.1673546,3,1,0,1371.924
138940,.334183,.135456,.7733859,2,0,1,
138941,.2367894,.3589929,.14308,2,0,0,
138942,.4563681,.311085,.3344097,3,0,0,
138943,.1584284,.2025221,.1937666,2,1,0,1584.284
138944,.3552515,,.1963304,1,0,1,
138945,.1531694,.073369,,2,0,0,
138946,.26125,,.3143244,2,1,1,-10000
138947,.2976957,,.2172209,2,0,0,
138948,.1660883,.5050891,.4304294,1,1,1,-10000
138949,.3145033,,.5517423,3,1,1,-10000
138950,.1882243,.1792676,.361086,2,0,0,
138951,.2572365,,.1758524,2,0,0,
138952,.2869249,.316578,.168046,1,0,1,
138953,.3561111,.308839,.1195574,1,0,0,
138954,.3914142,,.41352,2,1,1,-10000
138955,.2258857,.333413,.3450213,1,1,0,2258.857
138956,.5457488,,.5682535,3,1,0,5457.488
138957,.1674149,.5829928,.0957208,2,0,0,
138958,.9561746,,.9176001,1,0,1,
138959,.2333208,.218271,.2471305,1,1,0,2333.208
138960,.1679041,.1644255,.2034334,3,0,0,
138961,.2191095,.220989,.1095378,1,0,0,
138962,.1675851,.3794248,.1207455,1,0,0,
138963,.5654235,,.6508492,2,1,0,5654.235
138964,.2074633,.223388,.0988577,3,0,1,
138965,.357841,,.276615,2,0,0,
138966,.3399768,.1792655,.203897,1,0,1,
138967,.3607842,.9423204,.3538984,2,0,1,
138968,.2648679,,.2701328,3,0,0,
138969,.220481,.213611,,1,1,0,2204.81
138970,.1374636,.2025208,.1615567,3,1,0,1374.636
138971,.3229184,.4109159,.134013,1,0,0,
138972,.1569835,.1792665,.5016795,3,1,0,1569.835
138973,.1610008,.1722061,.224684,2,0,0,
138974,.21068,.6826618,,1,1,1,-10000
138975,.2257793,.189099,.1385955,1,0,0,
138976,.1342747,.2441745,.2285151,1,1,0,1342.747
138977,.1251778,.3524473,.0939533,3,0,0,
138978,.1297326,.164425,.1155161,1,1,0,1297.326
138979,.3826757,.415938,,2,1,1,-10000
138980,.6158507,,,2,1,1,-10000
138981,.5773323,.9892497,.7619175,2,1,0,5773.323
138982,.1335118,.088213,.4799883,1,0,0,
138983,.3395644,.1855129,.1488304,1,0,1,
138984,.1818433,.1792671,.1196995,2,0,0,
138985,.2474714,.4506721,.2758588,2,1,0,2474.714
138986,.3380998,.1792666,.426484,1,0,1,
138987,.1525668,.6817358,.1601648,3,0,0,
138988,.1781838,.1721975,.3981514,2,0,0,
138989,.2488641,.310418,.1536752,2,0,0,
138990,.1799796,.1528003,.1077793,3,0,0,
138991,.1951419,.1644245,.2952143,1,0,0,
138992,.1981812,.6901898,.138743,2,0,0,
138993,.2802153,.1855104,.2912537,3,0,0,
138994,.2590238,.379661,.3892962,3,1,0,2590.238
138995,.1460995,.290619,.1049289,3,0,0,
138996,.1344973,.4086941,.0930537,3,0,0,
138997,.1789329,.5660094,.1423417,1,0,1,
138998,.1518304,.1855116,.0919086,2,0,0,
138999,.325053,.484808,.4430474,1,1,0,3250.53
139000,.1626387,.5505972,.1304683,2,0,0,
139001,.1774457,.7837836,.1162419,3,0,0,
139002,.2974219,.3099561,.5952871,1,1,0,2974.219
139003,.2307996,.265722,.4970416,1,1,0,2307.996
139004,.2080404,.247912,.1448088,3,0,0,
139005,.1298459,.1212534,.1187528,1,1,0,1298.459
139006,.2668677,.32169,.3756956,2,1,0,2668.677
139007,.169879,.228703,.1121069,1,0,0,
139008,.2238073,.5907981,.3189884,2,1,0,2238.073
139009,.2296751,,.2039018,3,0,0,
139010,.1620276,.1939783,.0742578,1,0,0,
139011,.1868551,.070407,.0499119,3,0,1,
139012,.140613,.6462548,.0973899,1,0,0,
139013,.1704262,.3239404,.0949136,2,0,0,
139014,.1333705,.391084,.081129,1,0,0,
139015,.2388497,.2974027,.1056613,1,0,0,
139016,.5610754,.336579,.5724546,2,0,0,
